-38.0965,145.2671,19969
-38.0437,145.2923,30909
-37.9665,145.2081,22550
-38.1660,145.1364,18801
-37.7912,144.8164,18552
-37.8841,144.7837,18479
-37.7099,144.7548,15419
-33.9677,151.1015,29744
-33.7457,151.0476,16162
-37.8338,144.9383,112669
-26.6568,153.0796,346522
-37.8150,144.9666,60057
-34.9287,138.6033,19820
-34.4279,150.8927,19108
12.5391,-70.0200,21500
12.4362,-69.9071,15200
12.5240,-70.0270,29998
12.5660,-70.0320,24193
60.0973,19.9348,10682
39.8807,48.3916,17242
39.7601,46.7499,18662
39.5962,48.9848,36555
39.9321,48.3689,87000
39.3768,49.2470,18661
39.2089,45.4122,97200
38.7739,48.4150,87000
38.7543,48.8506,240300
39.8710,48.0600,34178
39.6009,47.1453,26765
39.2096,48.4919,36259
39.4583,48.5450,18182
39.7756,47.6186,15599
38.4560,48.8750,15190
39.9378,48.9290,70220
39.9910,46.9274,39451
41.6316,46.6448,32171
40.4775,49.9417,21396
40.6183,47.1501,127400
40.5858,46.3189,17816
41.4643,48.8056,37175
40.5190,47.6542,15741
40.9925,45.6284,177200
40.3420,46.9316,18185
40.5897,49.6686,358675
40.3967,49.9736,87349
40.8297,46.0178,35421
40.6314,48.6414,29403
41.1919,47.1706,68400
40.4425,49.9481,20996
40.0087,48.4770,30612
41.4275,48.4302,16022
41.3611,48.5134,22405
40.0387,48.9429,23102
41.0925,45.3656,18903
40.6233,49.5586,19019
40.7642,47.0623,106048
40.5298,50.0062,40092
40.4918,50.1429,15267
40.3256,49.7338,30694
40.3426,48.1565,19088
40.4481,49.7550,37949
40.7848,48.1514,28776
40.4303,50.0360,16127
40.6506,47.7422,42500
40.3744,50.0853,36293
40.6816,46.3613,335600
41.2012,48.9871,23248
40.5190,50.1144,24795
40.4508,50.0869,24596
40.3758,47.1262,37372
40.4444,49.8057,42194
40.3777,49.8920,1116513
40.4264,49.9836,28203
40.5703,48.4009,17209
40.6470,47.4738,23528
40.0502,47.4594,43000
40.4189,49.9669,66686
44.2017,17.9040,164423
43.9889,18.1781,17890
45.1850,15.8058,19330
44.5384,18.6671,142486
42.7120,18.3436,33178
44.2264,17.6658,31127
43.8486,18.3564,696731
44.9799,16.7140,36347
43.3433,17.8081,104518
44.5425,18.5262,44520
43.8315,18.3070,71277
44.8785,18.4276,15659
44.7031,18.3101,15758
43.6679,18.9756,17650
44.7318,18.0870,27235
44.9669,15.9431,21741
44.0572,17.4508,41378
44.8716,18.8163,38968
44.8825,16.1514,15193
44.7587,19.2144,37692
44.8169,15.8708,75641
44.7788,17.2063,221106
43.6513,17.9608,15950
13.1073,-59.6202,98511
26.0310,88.4699,71096
20.8583,92.2977,40557
23.8915,90.4023,337579
24.8990,91.8720,237000
23.5931,90.1425,45543
25.0689,91.4024,74570
24.9197,89.9481,167900
25.0015,89.3227,378701
24.6850,88.1564,35961
22.7082,89.0718,128918
24.4577,89.7080,127481
24.8835,90.7290,79016
23.9230,90.7177,281080
22.5141,91.4549,52152
24.1769,89.5988,102420
23.1006,90.8499,55241
24.3740,88.6011,763580
22.5797,89.9752,54418
